parent;unspsc;name;id_name
Medical equipment transport and transfer and storage products;42192407;Medical cart accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Medical equipment transport and transfer and storage products;42192412;Surgical dressing carts;Bahan baku, bahan kimia, kertas, bahan bakar
Medical equipment transport and transfer and storage products;42192426;Medical equipment bag or case accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Medical diagnostic x ray products;42201855;Medical x ray apertures and cone sets;Bahan baku, bahan kimia, kertas, bahan bakar
Medical diagnostic x ray products;42201858;Medical x ray apparatus cables and cable assemblies;Bahan baku, bahan kimia, kertas, bahan bakar
Medical diagnostic x ray products;42201861;Medical x ray equipment case or cover accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Medical diagnostic x ray products;42201863;Medical x ray table or stand or chair or cabinet accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Low energy medical x ray equipment;42202902;Low energy medical x ray unit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Medical radiological imaging information and archiving products;42203608;Medical image digitizers;Bahan baku, bahan kimia, kertas, bahan bakar
Medical imaging processing equipment and supplies;42203711;Medical x ray film dryers;Bahan baku, bahan kimia, kertas, bahan bakar
Medical imaging processing equipment and supplies;42203712;Medical x ray temperature controllers;Bahan baku, bahan kimia, kertas, bahan bakar
Intravenous infusion pumps and its analyzers and sensors and its accessories;42222011;General hospital analytical sampling infusion pumps;Bahan baku, bahan kimia, kertas, bahan bakar
Respiratory humidity and aerosol therapy products;42271807;Metered dose inhaler spacers or holding chambers;Bahan baku, bahan kimia, kertas, bahan bakar
Airway management products;42271919;Nasopharyngeal airway kits;Bahan baku, bahan kimia, kertas, bahan bakar
Airway management products;42271931;Mucus extractors and specimen traps;Bahan baku, bahan kimia, kertas, bahan bakar
Positive mechanical pressure ventilators and accessories;42272230;Ventilator circuit accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical cutting instruments and snares and related products;42291632;Surgical scalpel or knife or blade or trephine accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical suction and irrigation products;42293511;Medical or surgical suction or vacuum appliance accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical suction and irrigation products;42293514;Medical or surgical suction container liners;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical suction and irrigation products;42293515;Medical or surgical suction tubings;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical suction and irrigation products;42293525;Medical or surgical floor suction mats or apparatus;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical equipment and accessories and related products;42295150;Delivery room or cesarean section patient procedure table accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical equipment and accessories and related products;42295167;Surgical suction machine or vacuum extractor or ultrasonic Surgical aspirator or regulator accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical support supplies;42295480;Surgical customizable packs;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical products;42296300;Endoscopes;Bahan baku, bahan kimia, kertas, bahan bakar
Endoscopes;42296324;ENT Laryngoscopes;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical products;42296400;Endoscopic equipment;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical products;42296700;Surgical bone cements and related products;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical products;42296800;Surgical instruments and accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Surgical instruments and accessories;42296812;Craniotomy surgical instruments;Bahan baku, bahan kimia, kertas, bahan bakar
Bandages and dressings and related products;42311546;Adhesive dry bandages;Bahan baku, bahan kimia, kertas, bahan bakar
Hemostatic agents;42311606;Topical hemostatic agents;Bahan baku, bahan kimia, kertas, bahan bakar
Hemostatic agents;42311607;Surgical hemostatic agents;Bahan baku, bahan kimia, kertas, bahan bakar
Surveillance and detection equipment;46171641;Dummy security camera;Bahan baku, bahan kimia, kertas, bahan bakar
Hormones and antihormones;51111876;Leuprorelin;Bahan baku, bahan kimia, kertas, bahan bakar
Thyroid and antithyroid drugs;51181629;Levothyroxine sodium;Bahan baku, bahan kimia, kertas, bahan bakar
Nonsteroidal anti inflammatory pyridines;51384803;Phenazopyridine;Bahan baku, bahan kimia, kertas, bahan bakar
Antiseptic sulfur compounds;51473704;Sodium hypochlorite;Bahan baku, bahan kimia, kertas, bahan bakar
Governmental property right conferrals;64141700;Environmental mitigation banking products;Bahan baku, bahan kimia, kertas, bahan bakar
Environmental mitigation banking products;64141701;Environmental mitigation credit;Bahan baku, bahan kimia, kertas, bahan bakar
Environmental Services;77140000;Environmental laboratory services;Bahan baku, bahan kimia, kertas, bahan bakar
Passenger air transportation;78111505;Passenger aircraft rental or leasing service;Bahan baku, bahan kimia, kertas, bahan bakar
Healthcare Services;85210000;Diagnoses of infectious and parasitic diseases-part a;Bahan baku, bahan kimia, kertas, bahan bakar
Diagnoses of infectious and parasitic diseases-part a;85217100;Diagnoses of human immunodeficiency virus hiv disease and related conditions;Bahan baku, bahan kimia, kertas, bahan bakar
Healthcare Services;85260000;Diagnoses of endocrine, nutritional and metabolic diseases  ;Bahan baku, bahan kimia, kertas, bahan bakar
Diagnoses of endocrine, nutritional and metabolic diseases  ;85261600;Diagnoses of iodine-deficiency-related thyroid disorders and allied conditions;Bahan baku, bahan kimia, kertas, bahan bakar
Healthcare Services;85270000;Diagnoses of mental and behavioral disorders  ;Bahan baku, bahan kimia, kertas, bahan bakar
Healthcare Services;85380000;Diagnoses of certain conditions originating in the perinatal period;Bahan baku, bahan kimia, kertas, bahan bakar
Diagnoses of certain conditions originating in the perinatal period;85383300;Diagnoses of neonatal aspiration syndromes;Bahan baku, bahan kimia, kertas, bahan bakar
Healthcare Services;85400000;Diagnoses of congenital malformations, deformations, and chromosomal abnormalities;Bahan baku, bahan kimia, kertas, bahan bakar
Safety and rescue vehicles;25101713;Armored ambulance;Bahan baku, bahan kimia, kertas, bahan bakar
Safety and rescue vehicles;25101714;Armored recovery vehicle;Bahan baku, bahan kimia, kertas, bahan bakar
Explosives control equipment and accessories and supplies;46151802;Armoured Container;Bahan baku, bahan kimia, kertas, bahan bakar
Uniforms;53102718;Firefighter uniform;Bahan baku, bahan kimia, kertas, bahan bakar
Passenger air transportation;78111506;Medical evacuation by air ambulance;Bahan baku, bahan kimia, kertas, bahan bakar
Passenger road transportation;78111815;Medical evacuation by ambulance;Bahan baku, bahan kimia, kertas, bahan bakar
Fixed wing aircraft maintenance and repair services;78181818;Aircraft fixed wing communication system repair;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102810;Counter improvised explosive device IED training;Bahan baku, bahan kimia, kertas, bahan bakar
Minefield and demining services;81102811;Canine explosive detection team;Bahan baku, bahan kimia, kertas, bahan bakar
Air Traffic Management Equipment;25202907;Aeronautical Information Management System (AIM);Bahan baku, bahan kimia, kertas, bahan bakar
Humanitarian health supplies;57030400;Personal protective equipment;Bahan baku, bahan kimia, kertas, bahan bakar
Antianemic drugs;51131524;Iron Dextran;Bahan baku, bahan kimia, kertas, bahan bakar
Carpentry Tools;27113401;Table saw;Bahan baku, bahan kimia, kertas, bahan bakar
Pulmonary function testing and treatment products;42271651;Compressible self-refilling ventilation bag ;Bahan baku, bahan kimia, kertas, bahan bakar
Macro nutrient supplements;50501715;Unimix (WFP food convention);Bahan baku, bahan kimia, kertas, bahan bakar
Logistics emergency kits;57070105;Personal protection equipment, power and water supply;Bahan baku, bahan kimia, kertas, bahan bakar
Nutritional therapy products;51191970;Hydroxocobalamin or vitamin B12a;Bahan baku, bahan kimia, kertas, bahan bakar
Classroom And Language Laboratory Equipment & Interpretation Systems;45111401;Interpretation Systems (Audio);Bahan baku, bahan kimia, kertas, bahan bakar
Fire fighting equipment;46191623;Cartridges For Extinguishers;Bahan baku, bahan kimia, kertas, bahan bakar
Antianemic drugs;51131526;Methoxy polyethylene glycol-epoetin beta;Bahan baku, bahan kimia, kertas, bahan bakar
Edible vegetable and plant oils and fats;50151519;Rapeseed Oil (WFP food convention);Bahan baku, bahan kimia, kertas, bahan bakar
Demining equipment and related products;46221511;Mine rollers;Bahan baku, bahan kimia, kertas, bahan bakar
Office emergency kits;57060301;Office kits for UN staff;Bahan baku, bahan kimia, kertas, bahan bakar
Powered fixed wing aircraft;25131510;Aircraft, Single Engine;Bahan baku, bahan kimia, kertas, bahan bakar
Antineoplastic antibiotics;51111781;Olaparib;Bahan baku, bahan kimia, kertas, bahan bakar
Water, sanitation and hygiene kits;57030304;Sudden-onset wash and dignity kit;Bahan baku, bahan kimia, kertas, bahan bakar
Aviation Specific Training;86101406;Training - Satellite Navigation Equipment ;Bahan baku, bahan kimia, kertas, bahan bakar
Air Traffic Management Equipment;25202904;Digital Voice Recording And Playback System ;Bahan baku, bahan kimia, kertas, bahan bakar
Combination antilipemic agents;51122606;Ezetimibe/Atorvastatin;Bahan baku, bahan kimia, kertas, bahan bakar
Edible vegetable and plant oils and fats;50151517;Canola Oil (WFP food convention);Bahan baku, bahan kimia, kertas, bahan bakar
Specialised, Safety and Rescue Vehicle Accessories;25175201;Ambulance Accessories;Bahan baku, bahan kimia, kertas, bahan bakar
Vocational training;86101400;Aviation Specific Training;Bahan baku, bahan kimia, kertas, bahan bakar
Demining equipment and related products;46221513;Mine Detector;Bahan baku, bahan kimia, kertas, bahan bakar
Air transportation support systems and equipment;25191528;Aircraft And Airborne Equipment For Fire Fighting & Rescue;Bahan baku, bahan kimia, kertas, bahan bakar
Aviation Specific Training;86101404;Training - Airfield Lighting;Bahan baku, bahan kimia, kertas, bahan bakar
Gonadotropic hormones and ovarian stimulants and inhibitors;51181932;Lutropin alfa;Bahan baku, bahan kimia, kertas, bahan bakar
Macro nutrient supplements;50501716;Vitacereal (WFP food convention) ;Bahan baku, bahan kimia, kertas, bahan bakar
Exterior lighting fixtures and accessories ;39111625;Approach Lighting System, Mast;Bahan baku, bahan kimia, kertas, bahan bakar
Vaccines and antigens and toxoids;51201660;Ebola vaccine;Bahan baku, bahan kimia, kertas, bahan bakar
Immunosuppressants;51201575;Ocrelizumab;Bahan baku, bahan kimia, kertas, bahan bakar
Emergency nutritional kits;57050103;Nutritional kit - inpatient module, medical supplies;Bahan baku, bahan kimia, kertas, bahan bakar
Cereals;50221115;Hard Wheat (WFP food convention);Bahan baku, bahan kimia, kertas, bahan bakar
Combination nutritional therapy products;51192459;Paricalcitol;Bahan baku, bahan kimia, kertas, bahan bakar
Combination antiasthma agents;51162041;Beclometasone dipropionate/formoterol fumarate;Bahan baku, bahan kimia, kertas, bahan bakar
Air transportation support systems and equipment;25191550;Preconditioned Air Unit (PCA);Bahan baku, bahan kimia, kertas, bahan bakar
Industry specific software;43232620;Cospas-Sarsat Software ;Bahan baku, bahan kimia, kertas, bahan bakar
Surveillance and detection equipment;46171645;Mobile X-Ray Systems ;Bahan baku, bahan kimia, kertas, bahan bakar
Cereals;50221111;Buckwheat (WFP food convention);Bahan baku, bahan kimia, kertas, bahan bakar
Obstetrical and gynecological equipment and supplies;42143136;Obstetric Surgical Kit;Bahan baku, bahan kimia, kertas, bahan bakar
Antineoplastic antibiotics;51111786;Pertuzumab;Bahan baku, bahan kimia, kertas, bahan bakar
Uniforms;53102719;Work uniforms;Bahan baku, bahan kimia, kertas, bahan bakar
Macro nutrient supplements;50501713;Super Cereal (WFP food convention) ;Bahan baku, bahan kimia, kertas, bahan bakar
Paving equipment;22101632;Paint Stripping Machine;Bahan baku, bahan kimia, kertas, bahan bakar
Anticoagulants;51131665;Acetylsalicylic acid/Clopidogrel bisulfate;Bahan baku, bahan kimia, kertas, bahan bakar
Telecommunication Services;81161714;Aeronautical Fixed Telecommunication Network/Aeronautical Telecommunications Network Services (AFTN and ATN);Bahan baku, bahan kimia, kertas, bahan bakar
Combination antivirals;51343813;Sofosbuvir/Velpatasvir;Bahan baku, bahan kimia, kertas, bahan bakar
Fresh vegetables;50408000;Roots and Tubers;Bahan baku, bahan kimia, kertas, bahan bakar
Tabletop and serving equipment;48101926;Folding table;Bahan baku, bahan kimia, kertas, bahan bakar
Health emergency kits;57030101;Midwifery kit;Bahan baku, bahan kimia, kertas, bahan bakar
Laboratory and scientific equipment;41170000;Diagnostic and microbiological devices;Bahan baku, bahan kimia, kertas, bahan bakar
Meteorological instruments;41114429;Hydrogen Generator;Bahan baku, bahan kimia, kertas, bahan bakar
Tool kits;27113205;Threading Pipe Tool Kit;Bahan baku, bahan kimia, kertas, bahan bakar
Clinical laboratory and toxicology testing systems, components, and supplies;41151600;Clinical laboratory instruments;Bahan baku, bahan kimia, kertas, bahan bakar
Tyrosine kinase inhibitors;51112032;Crizotinib;Bahan baku, bahan kimia, kertas, bahan bakar
Language Specific Editorial and Writing Services;82111403;Editorial Services - Spanish;Bahan baku, bahan kimia, kertas, bahan bakar
Shelter and relief items;57060400;Multipurpose emergency kits;Bahan baku, bahan kimia, kertas, bahan bakar
Coagulants and systemic hemostatic agents;51131828;Fibrinogen/Factor XIII+Aprotinin+Thrombin+Calcium chloride;Bahan baku, bahan kimia, kertas, bahan bakar
Emergency IT equipment kits;57080104;IT kit for office;Bahan baku, bahan kimia, kertas, bahan bakar
Humanitarian operational services;57020101;Humanitarian relief flight operations;Bahan baku, bahan kimia, kertas, bahan bakar
Recreational kits;57040201;Recreation kit;Bahan baku, bahan kimia, kertas, bahan bakar
Power generation;26131900;Solar power equipment*;Bahan baku, bahan kimia, kertas, bahan bakar
Combination antivirals;51343816;Lamivudine/tenofovir DF;Bahan baku, bahan kimia, kertas, bahan bakar
0;57333200;Emergency latrine facility;Bahan baku, bahan kimia, kertas, bahan bakar
Educational or recreational items;57040100;Educational kits;Bahan baku, bahan kimia, kertas, bahan bakar
Air transportation support systems and equipment;25191532;Oxygen Filling Cart ;Bahan baku, bahan kimia, kertas, bahan bakar
Safety apparel;46181566;Unisex visibility vest;Bahan baku, bahan kimia, kertas, bahan bakar
Exterior lighting fixtures and accessories ;39111627;Precision Approach Path Indicator System (PAPI) ;Bahan baku, bahan kimia, kertas, bahan bakar
Macro nutrient supplements;50501712;Likuni Phala (WFP food convention) ;Bahan baku, bahan kimia, kertas, bahan bakar
Health emergency kits;57030111;Pediatric kit;Bahan baku, bahan kimia, kertas, bahan bakar
Antidiabetic agents and hyperglycemic agents;51181578;Dapagliflozin;Bahan baku, bahan kimia, kertas, bahan bakar
